imname,label
p3_184.png,3
p3_185.png,3
p3_186.png,3
p3_187.png,3
p3_188.png,3
p3_189.png,3
p3_190.png,3
p3_191.png,3
p3_192.png,3
p3_193.png,3
p3_194.png,3
p3_195.png,3
p3_196.png,3
p3_197.png,3
p4_0.png,4
p4_1.png,4
p4_2.png,4
p4_3.png,4
p4_4.png,4
p4_5.png,4
p4_6.png,4
p4_7.png,4
p4_8.png,4
p4_9.png,4
p4_10.png,4
p4_11.png,4
p4_12.png,4
p4_13.png,4
p4_14.png,4
p4_15.png,4
p4_16.png,4
p4_17.png,4
p4_18.png,4
p4_19.png,4
p4_20.png,4
p4_21.png,4
p4_22.png,4
p4_23.png,4
p4_24.png,4
p4_25.png,4
p4_26.png,4
p4_27.png,4
p4_28.png,4
p4_29.png,4
p4_30.png,4
p4_31.png,4
p4_32.png,4
p4_33.png,4
p4_34.png,4
p4_35.png,4
p4_36.png,4
p4_37.png,4
p4_38.png,4
p4_39.png,4
p4_40.png,4
p4_41.png,4
p4_42.png,4
p4_43.png,4
p4_44.png,4
p4_45.png,4
p4_46.png,4
p4_47.png,4
p4_48.png,4
p4_49.png,4
p4_50.png,4
p4_51.png,4
p4_52.png,4
p4_53.png,4
p4_54.png,4
p4_55.png,4
p4_56.png,4
p4_57.png,4
p4_58.png,4
p4_59.png,4
p4_60.png,4
p4_61.png,4
p4_62.png,4
p4_63.png,4
p4_64.png,4
p4_65.png,4
p4_66.png,4
p4_67.png,4
p4_68.png,4
p4_69.png,4
p4_70.png,4
p4_71.png,4
p4_72.png,4
p4_73.png,4
p4_74.png,4
p4_75.png,4
p4_76.png,4
p4_77.png,4
p4_78.png,4
p4_79.png,4
p4_80.png,4
p4_81.png,4
p4_82.png,4
p4_83.png,4
p4_84.png,4
p4_85.png,4
p4_86.png,4
p4_87.png,4
p4_88.png,4
p4_89.png,4
p4_90.png,4
p4_91.png,4
p4_92.png,4
p4_93.png,4
p4_94.png,4
p4_95.png,4
p4_96.png,4
p4_97.png,4
p4_98.png,4
p4_99.png,4
p4_100.png,4
p4_101.png,4
p4_102.png,4
p4_103.png,4
p4_104.png,4
p4_105.png,4
p4_106.png,4
p4_107.png,4
p4_108.png,4
p4_109.png,4
p4_110.png,4
p4_111.png,4
p5_0.png,5
p5_1.png,5
p5_2.png,5
p5_3.png,5
p5_4.png,5
p5_5.png,5
p5_6.png,5
p5_7.png,5
p5_8.png,5
p5_9.png,5
p5_10.png,5
p5_11.png,5
p5_12.png,5
p5_13.png,5
p5_14.png,5
p5_15.png,5
p5_16.png,5
p5_17.png,5
p5_18.png,5
p5_19.png,5
p5_20.png,5
p5_21.png,5
p5_22.png,5
p5_23.png,5
p5_24.png,5
p5_25.png,5
p5_26.png,5
p5_27.png,5
p5_28.png,5
p5_29.png,5
p5_30.png,5
p5_31.png,5
p5_32.png,5
p5_33.png,5
p5_34.png,5
p5_35.png,5
p5_36.png,5
p5_37.png,5
p5_38.png,5
p5_39.png,5
p5_40.png,5
p5_41.png,5
p5_42.png,5
p5_43.png,5
p5_44.png,5
p5_45.png,5
p5_46.png,5
p5_47.png,5
p5_48.png,5
p5_49.png,5
p5_50.png,5
p5_51.png,5
p5_52.png,5
p5_53.png,5
p5_54.png,5
p5_55.png,5
p5_56.png,5
p5_57.png,5
p5_58.png,5
p5_59.png,5
p5_60.png,5
p5_61.png,5
p5_62.png,5
p5_63.png,5
p5_64.png,5
p5_65.png,5
p5_66.png,5
p5_67.png,5
p5_68.png,5
p5_69.png,5
p5_70.png,5
p5_71.png,5
p5_72.png,5
p5_73.png,5
p5_74.png,5
p5_75.png,5
p5_76.png,5
p5_77.png,5
p5_78.png,5
p5_79.png,5
p5_80.png,5
p6_0.png,6
p6_1.png,6
p6_2.png,6
p6_3.png,6
p6_4.png,6
p6_5.png,6
p6_6.png,6
p6_7.png,6
p6_8.png,6
p6_9.png,6
p6_10.png,6
p6_11.png,6
p6_12.png,6
p6_13.png,6
p6_14.png,6
p6_15.png,6
p6_16.png,6
p6_17.png,6
p6_18.png,6
p6_19.png,6
p6_20.png,6
p6_21.png,6
p6_22.png,6
p6_23.png,6
p6_24.png,6
p6_25.png,6
p6_26.png,6
p6_27.png,6
p6_28.png,6
p6_29.png,6
p7_0.png,7
p7_1.png,7
p7_2.png,7
p7_3.png,7
p7_4.png,7
p7_5.png,7
p7_6.png,7
p7_7.png,7
p7_8.png,7
p7_9.png,7
p7_10.png,7
p7_11.png,7
p7_12.png,7
p7_13.png,7
p7_14.png,7
p7_15.png,7
p7_16.png,7
p7_17.png,7
p7_18.png,7
p7_19.png,7
p7_20.png,7
p7_21.png,7
p7_22.png,7
p7_23.png,7
p7_24.png,7
p7_25.png,7
p7_26.png,7
p7_27.png,7
p7_28.png,7
p7_29.png,7
p7_30.png,7
p7_31.png,7
p7_32.png,7
p7_33.png,7
p7_34.png,7
p7_35.png,7
p7_36.png,7
p7_37.png,7
p7_38.png,7
p7_39.png,7
p7_40.png,7
p7_41.png,7
p7_42.png,7
p7_43.png,7
p7_44.png,7
p7_45.png,7
p7_46.png,7
p7_47.png,7
p7_48.png,7
p7_49.png,7
p7_50.png,7
p7_51.png,7
p7_52.png,7
p7_53.png,7
p7_54.png,7
p7_55.png,7
p7_56.png,7
p7_57.png,7
p7_58.png,7
p7_59.png,7
p7_60.png,7
p7_61.png,7
p7_62.png,7
p7_63.png,7
p7_64.png,7
p7_65.png,7
p7_66.png,7
p7_67.png,7
p7_68.png,7
p7_69.png,7
p7_70.png,7
p7_71.png,7
p7_72.png,7
p7_73.png,7
p7_74.png,7
p7_75.png,7
p7_76.png,7
p7_77.png,7
p7_78.png,7
p7_79.png,7
p7_80.png,7
p7_81.png,7
p7_82.png,7
p7_83.png,7
p7_84.png,7
p7_85.png,7
p7_86.png,7
p7_87.png,7
p7_88.png,7
p7_89.png,7
p7_90.png,7
p7_91.png,7
p7_92.png,7
p7_93.png,7
p7_94.png,7
p7_95.png,7
p7_96.png,7
p7_97.png,7
p7_98.png,7
p7_99.png,7
p7_100.png,7
p7_101.png,7
p7_102.png,7
p7_103.png,7
p7_104.png,7
p7_105.png,7
p7_106.png,7
p7_107.png,7
p7_108.png,7
p7_109.png,7
p7_110.png,7
p7_111.png,7
p7_112.png,7
p7_113.png,7
p7_114.png,7
p7_115.png,7
p7_116.png,7
p7_117.png,7
p7_118.png,7
p7_119.png,7
p7_120.png,7
p7_121.png,7
p7_122.png,7
p7_123.png,7
p7_124.png,7
p7_125.png,7
p7_126.png,7
p7_127.png,7
p7_128.png,7
p7_129.png,7
p7_130.png,7
p7_131.png,7
p7_132.png,7
p7_133.png,7
p7_134.png,7
p7_135.png,7
p9_0.png,9
p9_1.png,9
p9_2.png,9
p9_3.png,9
p9_4.png,9
p9_5.png,9
p9_6.png,9
p9_7.png,9
p9_8.png,9
p9_9.png,9
p9_10.png,9
p9_11.png,9
p9_12.png,9
p9_13.png,9
p9_14.png,9
p9_15.png,9
p9_16.png,9
p9_17.png,9
p9_18.png,9
p9_19.png,9
p9_20.png,9
p9_21.png,9
p9_22.png,9
p9_23.png,9
p9_24.png,9
p9_25.png,9
p9_26.png,9
p9_27.png,9
p9_28.png,9
p9_29.png,9
p9_30.png,9
p9_31.png,9
p9_32.png,9
p9_33.png,9
p9_34.png,9
p9_35.png,9
p9_36.png,9
p9_37.png,9
p9_38.png,9
p10_0.png,10
p10_1.png,10
p10_2.png,10
p10_3.png,10
p10_4.png,10
p10_5.png,10
p10_6.png,10
p10_7.png,10
p10_8.png,10
p10_9.png,10
p10_10.png,10
p10_11.png,10
p10_12.png,10
p10_13.png,10
p10_14.png,10
p10_15.png,10
p10_16.png,10
p10_17.png,10
p10_18.png,10
p10_19.png,10
p10_20.png,10
p10_21.png,10
p10_22.png,10
p10_23.png,10
p10_24.png,10
p10_25.png,10
p10_26.png,10
p10_27.png,10
p10_28.png,10
p10_29.png,10
p10_30.png,10
p10_31.png,10
p10_32.png,10
p10_33.png,10
p10_34.png,10
p10_35.png,10
p10_36.png,10
p10_37.png,10
p10_38.png,10
p10_39.png,10
p10_40.png,10
p10_41.png,10
p10_42.png,10
p10_43.png,10
p10_44.png,10
p10_45.png,10
p10_46.png,10
p10_47.png,10
p10_48.png,10
p10_49.png,10
p10_50.png,10
p10_51.png,10
p10_52.png,10
p10_53.png,10
p10_54.png,10
p10_55.png,10
p10_56.png,10
p10_57.png,10
p10_58.png,10
p10_59.png,10
p10_60.png,10
p10_61.png,10
p10_62.png,10
p10_63.png,10
p10_64.png,10
p10_65.png,10
p10_66.png,10
p10_67.png,10
p10_68.png,10
p10_69.png,10
p10_70.png,10
p10_71.png,10
p10_72.png,10
p10_73.png,10
p1_0_horizontal_flip.png,1
p1_0_gaussian_0_30.png,1
p1_1_horizontal_flip.png,1
p1_1_gaussian_0_30.png,1
p1_2_horizontal_flip.png,1
p1_2_gaussian_0_30.png,1
p1_3_horizontal_flip.png,1
p1_3_gaussian_0_30.png,1
p1_4_horizontal_flip.png,1
p1_4_gaussian_0_30.png,1
p1_5_horizontal_flip.png,1
p1_5_gaussian_0_30.png,1
p1_6_horizontal_flip.png,1
p1_6_gaussian_0_30.png,1
p1_7_horizontal_flip.png,1
p1_7_gaussian_0_30.png,1
p1_8_horizontal_flip.png,1
p1_8_gaussian_0_30.png,1
p1_9_horizontal_flip.png,1
p1_9_gaussian_0_30.png,1
p1_10_horizontal_flip.png,1
p1_10_gaussian_0_30.png,1
p1_11_horizontal_flip.png,1
p1_11_gaussian_0_30.png,1
p1_12_horizontal_flip.png,1
p1_12_gaussian_0_30.png,1
p1_13_horizontal_flip.png,1
p1_13_gaussian_0_30.png,1
p1_14_horizontal_flip.png,1
p1_14_gaussian_0_30.png,1
p1_15_horizontal_flip.png,1
p1_15_gaussian_0_30.png,1
p1_16_horizontal_flip.png,1
p1_16_gaussian_0_30.png,1
p1_17_horizontal_flip.png,1
p1_17_gaussian_0_30.png,1
p1_18_horizontal_flip.png,1
p1_18_gaussian_0_30.png,1
p1_19_horizontal_flip.png,1
p1_19_gaussian_0_30.png,1
p1_20_horizontal_flip.png,1
p1_20_gaussian_0_30.png,1
p1_21_horizontal_flip.png,1
p1_21_gaussian_0_30.png,1
p1_22_horizontal_flip.png,1
p1_22_gaussian_0_30.png,1
p1_23_horizontal_flip.png,1
p1_23_gaussian_0_30.png,1
p1_24_horizontal_flip.png,1
p1_24_gaussian_0_30.png,1
p1_25_horizontal_flip.png,1
p1_25_gaussian_0_30.png,1
p1_26_horizontal_flip.png,1
p1_26_gaussian_0_30.png,1
p1_27_horizontal_flip.png,1
p1_27_gaussian_0_30.png,1
p1_28_horizontal_flip.png,1
p1_28_gaussian_0_30.png,1
p1_29_horizontal_flip.png,1
p1_29_gaussian_0_30.png,1
p1_30_horizontal_flip.png,1
p1_30_gaussian_0_30.png,1
p1_31_horizontal_flip.png,1
p1_31_gaussian_0_30.png,1
p1_32_horizontal_flip.png,1
p1_32_gaussian_0_30.png,1
p1_33_horizontal_flip.png,1
p1_33_gaussian_0_30.png,1
p1_34_horizontal_flip.png,1
p1_34_gaussian_0_30.png,1
p1_35_horizontal_flip.png,1
p1_35_gaussian_0_30.png,1
p1_36_horizontal_flip.png,1
p1_36_gaussian_0_30.png,1
p1_37_horizontal_flip.png,1
p1_37_gaussian_0_30.png,1
p1_38_horizontal_flip.png,1
p1_38_gaussian_0_30.png,1
p1_39_horizontal_flip.png,1
p1_39_gaussian_0_30.png,1
p1_40_horizontal_flip.png,1
p1_40_gaussian_0_30.png,1
p1_41_horizontal_flip.png,1
p1_41_gaussian_0_30.png,1
p1_42_horizontal_flip.png,1
p1_42_gaussian_0_30.png,1
p1_43_horizontal_flip.png,1
p1_43_gaussian_0_30.png,1
p1_44_horizontal_flip.png,1
p1_44_gaussian_0_30.png,1
p1_45_horizontal_flip.png,1
p1_45_gaussian_0_30.png,1
p1_46_horizontal_flip.png,1
p1_46_gaussian_0_30.png,1
p1_47_horizontal_flip.png,1
p1_47_gaussian_0_30.png,1
p1_48_horizontal_flip.png,1
p1_48_gaussian_0_30.png,1
p1_49_horizontal_flip.png,1
p1_49_gaussian_0_30.png,1
p1_50_horizontal_flip.png,1
p1_50_gaussian_0_30.png,1
p1_51_horizontal_flip.png,1
p1_51_gaussian_0_30.png,1
p1_52_horizontal_flip.png,1
p1_52_gaussian_0_30.png,1
p1_53_horizontal_flip.png,1
p1_53_gaussian_0_30.png,1
p1_54_horizontal_flip.png,1
p1_54_gaussian_0_30.png,1
p1_55_horizontal_flip.png,1
p1_55_gaussian_0_30.png,1
p1_56_horizontal_flip.png,1
p1_56_gaussian_0_30.png,1
p1_57_horizontal_flip.png,1
p1_57_gaussian_0_30.png,1
p1_58_horizontal_flip.png,1
p1_58_gaussian_0_30.png,1
p1_59_horizontal_flip.png,1
p1_59_gaussian_0_30.png,1
p1_60_horizontal_flip.png,1
p1_60_gaussian_0_30.png,1
p1_61_horizontal_flip.png,1
p1_61_gaussian_0_30.png,1
p1_62_horizontal_flip.png,1
p1_62_gaussian_0_30.png,1
p1_63_horizontal_flip.png,1
p1_63_gaussian_0_30.png,1
p1_64_horizontal_flip.png,1
p1_64_gaussian_0_30.png,1
p1_65_horizontal_flip.png,1
p1_65_gaussian_0_30.png,1
p1_66_horizontal_flip.png,1
p1_66_gaussian_0_30.png,1
p1_67_horizontal_flip.png,1
p1_67_gaussian_0_30.png,1
p1_68_horizontal_flip.png,1
p1_68_gaussian_0_30.png,1
p1_69_horizontal_flip.png,1
p1_69_gaussian_0_30.png,1
p1_70_horizontal_flip.png,1
p1_70_gaussian_0_30.png,1
p1_71_horizontal_flip.png,1
p1_71_gaussian_0_30.png,1
p1_72_horizontal_flip.png,1
p1_72_gaussian_0_30.png,1
p1_73_horizontal_flip.png,1
p1_73_gaussian_0_30.png,1
p1_74_horizontal_flip.png,1
p1_74_gaussian_0_30.png,1
p1_75_horizontal_flip.png,1
p1_75_gaussian_0_30.png,1
p1_76_horizontal_flip.png,1
p1_76_gaussian_0_30.png,1
p1_77_horizontal_flip.png,1
p1_77_gaussian_0_30.png,1
p1_78_horizontal_flip.png,1
p1_78_gaussian_0_30.png,1
p1_79_horizontal_flip.png,1
p1_79_gaussian_0_30.png,1
p1_80_horizontal_flip.png,1
p1_80_gaussian_0_30.png,1
p1_81_horizontal_flip.png,1
p1_81_gaussian_0_30.png,1
p1_82_horizontal_flip.png,1
p1_82_gaussian_0_30.png,1
p1_83_horizontal_flip.png,1
p1_83_gaussian_0_30.png,1
p1_84_horizontal_flip.png,1
p1_84_gaussian_0_30.png,1
p1_85_horizontal_flip.png,1
p1_85_gaussian_0_30.png,1
p1_86_horizontal_flip.png,1
p1_86_gaussian_0_30.png,1
p1_87_horizontal_flip.png,1
p1_87_gaussian_0_30.png,1
p1_88_horizontal_flip.png,1
p1_88_gaussian_0_30.png,1
p1_89_horizontal_flip.png,1
p1_89_gaussian_0_30.png,1
p1_90_horizontal_flip.png,1
p1_90_gaussian_0_30.png,1
p1_91_horizontal_flip.png,1
p1_91_gaussian_0_30.png,1
p1_92_horizontal_flip.png,1
p1_92_gaussian_0_30.png,1
